"source_method_id","calibration_scope","dgp_id","n","content","tolerance_confidence","cell_key","dgp_cells","passing_dgp_cells","calibration_replications","calibration_successes","observed_delivery","delivery_lower_bound","min_observed_delivery","min_delivery_lower_bound","all_dgp_cells_admissible","admissible","mean_width","median_width","width_q025","width_q975","screen","posterior_confidence","selection_rule","bound_method","bound_confidence","delivery_margin","input_results_digest"
"mti_ecm_adaptive_screen_p9825","distribution_cell","student_t3",1000,0.95,0.95,"n1000_c0950_t0950",1,NA,1000,968,0.968,0.957254500786603,NA,NA,NA,TRUE,4.15792319906006,4.150560199199,3.69111372764231,4.70310618372181,0.9825,0.9825,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p985","distribution_cell","student_t3",1000,0.95,0.95,"n1000_c0950_t0950",1,NA,1000,968,0.968,0.957254500786603,NA,NA,NA,TRUE,4.15792319906006,4.150560199199,3.69111372764231,4.70310618372181,0.985,0.985,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9875","distribution_cell","student_t3",1000,0.95,0.95,"n1000_c0950_t0950",1,NA,1000,968,0.968,0.957254500786603,NA,NA,NA,TRUE,4.15792319906006,4.150560199199,3.69111372764231,4.70310618372181,0.9875,0.9875,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p989","distribution_cell","student_t3",1000,0.95,0.95,"n1000_c0950_t0950",1,NA,1000,975,0.975,0.965257479900637,NA,NA,NA,TRUE,4.19425805366278,4.19098919185715,3.71422263075546,4.75443482131913,0.989,0.989,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9925","distribution_cell","student_t3",1000,0.95,0.95,"n1000_c0950_t0950",1,NA,1000,976,0.976,0.966412571901391,NA,NA,NA,TRUE,4.19738030058897,4.19320064358853,3.71422263075546,4.75694168547263,0.9925,0.9925,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p995","distribution_cell","student_t3",1000,0.95,0.95,"n1000_c0950_t0950",1,NA,1000,982,0.982,0.973424377354904,NA,NA,NA,TRUE,4.19857526520803,4.19320064358853,3.73723802611718,4.75694168547263,0.995,0.995,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p980","distribution_cell","two_piece_normal_1_12",1000,0.95,0.95,"n1000_c0950_t0950",1,NA,1000,981,0.981,0.972244713954521,NA,NA,NA,TRUE,3.6430621587107,3.63893143498316,3.43077284048124,3.87337527000725,0.98,0.98,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9825","distribution_cell","two_piece_normal_1_12",1000,0.95,0.95,"n1000_c0950_t0950",1,NA,1000,981,0.981,0.972244713954521,NA,NA,NA,TRUE,3.6430621587107,3.63893143498316,3.43077284048124,3.87337527000725,0.9825,0.9825,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p985","distribution_cell","two_piece_normal_1_12",1000,0.95,0.95,"n1000_c0950_t0950",1,NA,1000,981,0.981,0.972244713954521,NA,NA,NA,TRUE,3.6430621587107,3.63893143498316,3.43077284048124,3.87337527000725,0.985,0.985,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9875","distribution_cell","two_piece_normal_1_12",1000,0.95,0.95,"n1000_c0950_t0950",1,NA,1000,981,0.981,0.972244713954521,NA,NA,NA,TRUE,3.6430621587107,3.63893143498316,3.43077284048124,3.87337527000725,0.9875,0.9875,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p989","distribution_cell","two_piece_normal_1_12",1000,0.95,0.95,"n1000_c0950_t0950",1,NA,1000,983,0.983,0.974609251223819,NA,NA,NA,TRUE,3.66065444543464,3.65731908106752,3.44313749881931,3.8897862528445,0.989,0.989,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9925","distribution_cell","two_piece_normal_1_12",1000,0.95,0.95,"n1000_c0950_t0950",1,NA,1000,983,0.983,0.974609251223819,NA,NA,NA,TRUE,3.66090460360865,3.65768329491569,3.44313749881931,3.89055784277945,0.9925,0.9925,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p995","distribution_cell","two_piece_normal_1_12",1000,0.95,0.95,"n1000_c0950_t0950",1,NA,1000,989,0.989,0.981858107759924,NA,NA,NA,TRUE,3.67593031341825,3.67481225007882,3.4576016801548,3.89055784277945,0.995,0.995,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p980","distribution_cell","asym_laplace_tau010",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,963,0.963,0.951610073334027,NA,NA,NA,TRUE,6.07464481789641,6.03712655126159,5.13253876039722,7.33409370328985,0.98,0.98,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9825","distribution_cell","asym_laplace_tau010",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,963,0.963,0.951610073334027,NA,NA,NA,TRUE,6.07492122990084,6.03712655126159,5.13253876039722,7.33409370328985,0.9825,0.9825,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p985","distribution_cell","asym_laplace_tau010",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,963,0.963,0.951610073334027,NA,NA,NA,TRUE,6.07516924599991,6.03712655126159,5.13253876039722,7.33409370328985,0.985,0.985,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9875","distribution_cell","asym_laplace_tau010",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,963,0.963,0.951610073334027,NA,NA,NA,TRUE,6.07516924599991,6.03712655126159,5.13253876039722,7.33409370328985,0.9875,0.9875,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p989","distribution_cell","asym_laplace_tau010",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,963,0.963,0.951610073334027,NA,NA,NA,TRUE,6.07516924599991,6.03712655126159,5.13253876039722,7.33409370328985,0.989,0.989,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9925","distribution_cell","asym_laplace_tau010",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,963,0.963,0.951610073334027,NA,NA,NA,TRUE,6.07516924599991,6.03712655126159,5.13253876039722,7.33409370328985,0.9925,0.9925,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p995","distribution_cell","asym_laplace_tau010",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,984,0.984,0.975799774168751,NA,NA,NA,TRUE,6.37826631881673,6.33200436810034,5.36374926756809,7.50171913492396,0.995,0.995,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p980","distribution_cell","beta18",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,974,0.974,0.964105658496401,NA,NA,NA,TRUE,5.07264162265635,5.06413060626211,4.47759093335027,5.7594938920669,0.98,0.98,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9825","distribution_cell","beta18",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,974,0.974,0.964105658496401,NA,NA,NA,TRUE,5.07264447668765,5.06413060626211,4.47759093335027,5.7594938920669,0.9825,0.9825,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p985","distribution_cell","beta18",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,974,0.974,0.964105658496401,NA,NA,NA,TRUE,5.07264447668765,5.06413060626211,4.47759093335027,5.7594938920669,0.985,0.985,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9875","distribution_cell","beta18",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,974,0.974,0.964105658496401,NA,NA,NA,TRUE,5.07264447668765,5.06413060626211,4.47759093335027,5.7594938920669,0.9875,0.9875,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p989","distribution_cell","beta18",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,974,0.974,0.964105658496401,NA,NA,NA,TRUE,5.07264447668765,5.06413060626211,4.47759093335027,5.7594938920669,0.989,0.989,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9925","distribution_cell","beta18",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,974,0.974,0.964105658496401,NA,NA,NA,TRUE,5.07264447668765,5.06413060626211,4.47759093335027,5.7594938920669,0.9925,0.9925,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p995","distribution_cell","beta18",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,991,0.991,0.984347426250394,NA,NA,NA,TRUE,5.26313900047726,5.23682190341408,4.61674570002126,6.02962233605283,0.995,0.995,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p980","distribution_cell","exponential",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,974,0.974,0.964105658496401,NA,NA,NA,TRUE,5.62877468935363,5.59173263483452,4.72278727067676,6.74283778806624,0.98,0.98,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9825","distribution_cell","exponential",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,974,0.974,0.964105658496401,NA,NA,NA,TRUE,5.62877516772241,5.59173263483452,4.72278727067676,6.74283778806624,0.9825,0.9825,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p985","distribution_cell","exponential",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,974,0.974,0.964105658496401,NA,NA,NA,TRUE,5.62877516772241,5.59173263483452,4.72278727067676,6.74283778806624,0.985,0.985,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9875","distribution_cell","exponential",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,974,0.974,0.964105658496401,NA,NA,NA,TRUE,5.62877516772241,5.59173263483452,4.72278727067676,6.74283778806624,0.9875,0.9875,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p989","distribution_cell","exponential",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,974,0.974,0.964105658496401,NA,NA,NA,TRUE,5.62877516772241,5.59173263483452,4.72278727067676,6.74283778806624,0.989,0.989,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9925","distribution_cell","exponential",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,974,0.974,0.964105658496401,NA,NA,NA,TRUE,5.62877516772241,5.59173263483452,4.72278727067676,6.74283778806624,0.9925,0.9925,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p995","distribution_cell","exponential",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,990,0.99,0.983096824879438,NA,NA,NA,TRUE,5.96809177248044,5.92309654383075,4.8854406592934,7.39661553224634,0.995,0.995,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p980","distribution_cell","gamma05",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,978,0.978,0.96873336860742,NA,NA,NA,TRUE,6.04715033349854,5.98215788651514,4.88601139624019,7.59857337370504,0.98,0.98,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9825","distribution_cell","gamma05",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,978,0.978,0.96873336860742,NA,NA,NA,TRUE,6.04715033349854,5.98215788651514,4.88601139624019,7.59857337370504,0.9825,0.9825,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p985","distribution_cell","gamma05",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,978,0.978,0.96873336860742,NA,NA,NA,TRUE,6.04715033349854,5.98215788651514,4.88601139624019,7.59857337370504,0.985,0.985,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9875","distribution_cell","gamma05",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,978,0.978,0.96873336860742,NA,NA,NA,TRUE,6.04715033349854,5.98215788651514,4.88601139624019,7.59857337370504,0.9875,0.9875,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p989","distribution_cell","gamma05",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,978,0.978,0.96873336860742,NA,NA,NA,TRUE,6.04715033349854,5.98215788651514,4.88601139624019,7.59857337370504,0.989,0.989,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9925","distribution_cell","gamma05",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,978,0.978,0.96873336860742,NA,NA,NA,TRUE,6.04715033349854,5.98215788651514,4.88601139624019,7.59857337370504,0.9925,0.9925,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p995","distribution_cell","gamma05",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,990,0.99,0.983096824879438,NA,NA,NA,TRUE,6.47933480803806,6.39966718779927,5.11394821908995,8.26118827492921,0.995,0.995,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p980","distribution_cell","lognormal_hard",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,969,0.969,0.95838992651992,NA,NA,NA,TRUE,7.01044331806516,6.72037127995564,4.5337745875835,11.1677445764869,0.98,0.98,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9825","distribution_cell","lognormal_hard",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,969,0.969,0.95838992651992,NA,NA,NA,TRUE,7.01044424947347,6.72037127995564,4.5337745875835,11.1677445764869,0.9825,0.9825,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p985","distribution_cell","lognormal_hard",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,969,0.969,0.95838992651992,NA,NA,NA,TRUE,7.01044608217926,6.72037127995564,4.5337745875835,11.1677445764869,0.985,0.985,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9875","distribution_cell","lognormal_hard",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,969,0.969,0.95838992651992,NA,NA,NA,TRUE,7.01044608217926,6.72037127995564,4.5337745875835,11.1677445764869,0.9875,0.9875,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p989","distribution_cell","lognormal_hard",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,969,0.969,0.95838992651992,NA,NA,NA,TRUE,7.01044608217926,6.72037127995564,4.5337745875835,11.1677445764869,0.989,0.989,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9925","distribution_cell","lognormal_hard",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,969,0.969,0.95838992651992,NA,NA,NA,TRUE,7.01044608217926,6.72037127995564,4.5337745875835,11.1677445764869,0.9925,0.9925,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p995","distribution_cell","lognormal_hard",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,993,0.993,0.986892284583407,NA,NA,NA,TRUE,8.05882821289106,7.69439567769247,4.90053372168187,13.0915066661605,0.995,0.995,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p980","distribution_cell","normal",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,924,0.924,0.908765447823737,NA,NA,NA,FALSE,5.57982517942272,5.57324584359767,5.06357242049934,6.15052104943815,0.98,0.98,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9825","distribution_cell","normal",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,943,0.943,0.929435445084741,NA,NA,NA,FALSE,5.59899747334888,5.57634015687434,5.13528759057445,6.15052104943815,0.9825,0.9825,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p985","distribution_cell","normal",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,943,0.943,0.929435445084741,NA,NA,NA,FALSE,5.63677261787114,5.62930545680451,5.13528759057445,6.23942270342726,0.985,0.985,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9875","distribution_cell","normal",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,943,0.943,0.929435445084741,NA,NA,NA,FALSE,5.63677261787114,5.62930545680451,5.13528759057445,6.23942270342726,0.9875,0.9875,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p989","distribution_cell","normal",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,943,0.943,0.929435445084741,NA,NA,NA,FALSE,5.63677261787114,5.62930545680451,5.13528759057445,6.23942270342726,0.989,0.989,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9925","distribution_cell","normal",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,943,0.943,0.929435445084741,NA,NA,NA,FALSE,5.63677261787114,5.62930545680451,5.13528759057445,6.23942270342726,0.9925,0.9925,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p995","distribution_cell","normal",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,982,0.982,0.973424377354904,NA,NA,NA,TRUE,5.79807803166829,5.78817291834724,5.24911522457584,6.37687778928927,0.995,0.995,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p980","distribution_cell","student_t3",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,946,0.946,0.932729254238191,NA,NA,NA,FALSE,8.95062210144702,8.68874517101148,6.66929488746346,12.5956672240641,0.98,0.98,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9825","distribution_cell","student_t3",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,946,0.946,0.932729254238191,NA,NA,NA,FALSE,8.95062210144702,8.68874517101148,6.66929488746346,12.5956672240641,0.9825,0.9825,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p985","distribution_cell","student_t3",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,950,0.95,0.93713659648762,NA,NA,NA,FALSE,8.97569400953547,8.6979002466699,6.74412816445923,12.5956672240641,0.985,0.985,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9875","distribution_cell","student_t3",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,950,0.95,0.93713659648762,NA,NA,NA,FALSE,9.05938159126947,8.77506870611889,6.74412816445923,12.5956672240641,0.9875,0.9875,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p989","distribution_cell","student_t3",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,950,0.95,0.93713659648762,NA,NA,NA,FALSE,9.06926124954529,8.77506870611889,6.74412816445923,12.7704236811793,0.989,0.989,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9925","distribution_cell","student_t3",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,950,0.95,0.93713659648762,NA,NA,NA,FALSE,9.06926124954529,8.77506870611889,6.74412816445923,12.7704236811793,0.9925,0.9925,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p995","distribution_cell","student_t3",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,950,0.95,0.93713659648762,NA,NA,NA,FALSE,9.06979417256266,8.77506870611889,6.74412816445923,12.7704236811793,0.995,0.995,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p980","distribution_cell","two_piece_normal_1_12",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,951,0.951,0.938241421171826,NA,NA,NA,FALSE,4.97724927550756,4.97173159389687,4.47072497142445,5.55601513308279,0.98,0.98,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9825","distribution_cell","two_piece_normal_1_12",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,954,0.954,0.941563627297436,NA,NA,NA,FALSE,4.9779222912056,4.97200081642292,4.47072497142445,5.55601513308279,0.9825,0.9825,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p985","distribution_cell","two_piece_normal_1_12",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,954,0.954,0.941563627297436,NA,NA,NA,FALSE,4.9779222912056,4.97200081642292,4.47072497142445,5.55601513308279,0.985,0.985,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9875","distribution_cell","two_piece_normal_1_12",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,954,0.954,0.941563627297436,NA,NA,NA,FALSE,4.9779222912056,4.97200081642292,4.47072497142445,5.55601513308279,0.9875,0.9875,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p989","distribution_cell","two_piece_normal_1_12",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,954,0.954,0.941563627297436,NA,NA,NA,FALSE,4.9779222912056,4.97200081642292,4.47072497142445,5.55601513308279,0.989,0.989,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9925","distribution_cell","two_piece_normal_1_12",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,954,0.954,0.941563627297436,NA,NA,NA,FALSE,4.9779222912056,4.97200081642292,4.47072497142445,5.55601513308279,0.9925,0.9925,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p995","distribution_cell","two_piece_normal_1_12",1000,0.99,0.95,"n1000_c0990_t0950",1,NA,1000,985,0.985,0.97699645114905,NA,NA,NA,TRUE,5.14228043588095,5.11651882706309,4.59811104370432,5.80661650938112,0.995,0.995,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p980","global",NA,NA,NA,NA,NA,8,NA,72000,68837,0.956069444444444,0.95479255262477,NA,NA,NA,TRUE,4.26905973390756,3.76389922001774,1.54475449761719,9.12988539704003,0.98,0.98,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9825","global",NA,NA,NA,NA,NA,8,NA,72000,69364,0.963388888888889,0.96221680370373,NA,NA,NA,TRUE,4.34610665723933,3.76791801423007,1.56729333634137,9.48276026115897,0.9825,0.9825,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p985","global",NA,NA,NA,NA,NA,8,NA,72000,69846,0.970083333333333,0.969017982794143,NA,NA,NA,TRUE,4.40724835961429,3.81801330240088,1.57140455659145,9.74163004876611,0.985,0.985,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
